crsCode,semester,profId
crsCode204063,semester61237,428532
crsCode678105,semester890729,581974
crsCode733138,semester702924,906870
crsCode146583,semester906846,244541
crsCode942736,semester894419,410237
crsCode674769,semester879852,925792
crsCode316912,semester930936,454956
crsCode912421,semester264771,341244
crsCode9840,semester434479,472433
crsCode56996,semester607461,364379
crsCode481872,semester829020,81346
crsCode762693,semester727354,178898
crsCode539926,semester435242,495659
crsCode665493,semester513,665055
crsCode717052,semester105093,385658
crsCode512257,semester716773,223558
crsCode883282,semester961461,865136
crsCode771487,semester652394,703378
crsCode706165,semester165718,160762
crsCode190077,semester3319,32139
crsCode626918,semester644098,772224
crsCode282154,semester778152,291820
crsCode849032,semester553094,399933
crsCode997555,semester470837,376080
crsCode78807,semester441311,232594
crsCode375777,semester384419,661967
crsCode337699,semester75722,328016
crsCode494933,semester971888,26931
crsCode344012,semester136585,42857
crsCode998139,semester54095,580469
crsCode760463,semester626452,434359
crsCode528903,semester839001,581294
crsCode879564,semester962824,842536
crsCode448121,semester442938,229724
crsCode32998,semester322734,222096
crsCode211504,semester290133,880336
crsCode464665,semester131661,392076
crsCode461541,semester543007,94546
crsCode899537,semester855724,952192
crsCode452596,semester819490,978155
crsCode498680,semester129852,573212
crsCode239545,semester289582,985459
crsCode735822,semester668483,117645
crsCode386635,semester517678,972400
crsCode917893,semester13840,902524
crsCode972660,semester537640,835517
crsCode108458,semester312146,538768
crsCode279889,semester620702,1193
crsCode984281,semester545610,574101
crsCode603037,semester174938,846037
crsCode429300,semester768254,119540
crsCode896298,semester658582,218737
crsCode319072,semester950100,660545
crsCode681638,semester108529,979641
crsCode27607,semester250161,256658
crsCode622424,semester881294,537712
crsCode933903,semester627934,303366
crsCode857319,semester582488,985053
crsCode819374,semester474878,339675
crsCode655797,semester221221,838048
crsCode626569,semester865166,621247
crsCode510424,semester712789,547324
crsCode101617,semester967837,49857
crsCode555831,semester603434,662883
crsCode528488,semester800330,878246
crsCode971727,semester238193,258854
crsCode653595,semester510246,335871
crsCode686333,semester758918,926546
crsCode572953,semester341789,312544
crsCode949146,semester312946,375624
crsCode9288,semester601661,529877
crsCode446565,semester526151,664402
crsCode504084,semester807346,247900
crsCode321638,semester714030,598145
crsCode218271,semester375011,208488
crsCode85110,semester603970,240116
crsCode93394,semester736275,646401
crsCode331796,semester562086,221793
crsCode175024,semester196470,606035
crsCode644127,semester436327,431535
crsCode410353,semester270695,948666
crsCode349364,semester214408,49399
crsCode252159,semester352632,375434
crsCode750553,semester751321,704327
crsCode211461,semester835248,285609
crsCode130631,semester318629,404670
crsCode897006,semester408327,497815
crsCode777306,semester454473,676011
crsCode769486,semester638027,243152
crsCode240850,semester319553,586938
crsCode288507,semester726849,51630
crsCode936904,semester61855,159057
crsCode743402,semester404436,513009
crsCode142341,semester262877,698064
crsCode248019,semester79129,73462
crsCode945289,semester305400,975410
crsCode633192,semester525140,902042
crsCode260574,semester451490,677164
crsCode759049,semester207266,635441
crsCode922663,semester848364,212627
crsCode416113,semester642882,411362
crsCode347754,semester337715,221367
crsCode585520,semester497299,1908
crsCode196558,semester292369,711910
crsCode996622,semester19979,60801
crsCode354998,semester508695,227282
crsCode241689,semester955590,167020
crsCode457395,semester502144,860347
crsCode663071,semester94611,309017
crsCode877809,semester171154,91364
crsCode20917,semester604708,52917
crsCode691072,semester990187,786767
crsCode263192,semester29746,816314
crsCode524000,semester270307,657372
crsCode541447,semester864033,124753
crsCode940014,semester305208,713209
crsCode829302,semester482555,555071
crsCode566138,semester306728,532770
crsCode23425,semester449561,164424
crsCode140271,semester900117,497669
crsCode188762,semester576682,150683
crsCode631262,semester885248,361905
crsCode805476,semester469309,859497
crsCode765865,semester480821,196685
crsCode598943,semester890785,785447
crsCode578915,semester428929,244571
crsCode56170,semester246914,247361
crsCode886629,semester104549,774423
crsCode981638,semester463981,106221
crsCode441266,semester906314,649397
crsCode132356,semester706822,759836
crsCode102532,semester226006,471475
crsCode904869,semester171117,966687
crsCode13071,semester660031,955950
crsCode153601,semester539654,923829
crsCode166816,semester577892,754068
crsCode315419,semester812051,769008
crsCode229879,semester657789,899880
crsCode169352,semester81554,673001
crsCode741206,semester428103,865515
crsCode853125,semester497112,340302
crsCode741689,semester626923,856235
crsCode263621,semester238141,106430
crsCode889658,semester749469,203867
crsCode557514,semester697301,273370
crsCode808423,semester306112,969282
crsCode321079,semester490343,640019
crsCode835476,semester283015,657410
crsCode990150,semester371354,878158
crsCode406704,semester932349,423191
crsCode338705,semester576595,446723
crsCode776591,semester68003,526386
crsCode978853,semester196228,345870
crsCode377479,semester869352,738206
crsCode696925,semester71149,131554
crsCode899644,semester399621,24901
crsCode718015,semester873104,101571
crsCode609198,semester880458,660453
crsCode293012,semester482985,448888
crsCode185817,semester738941,287912
crsCode424684,semester318858,285143
crsCode293734,semester432528,438676
crsCode633325,semester750637,646738
crsCode204595,semester747282,873082
crsCode740568,semester83133,963103
crsCode373215,semester689239,313701
crsCode942209,semester385856,815737
crsCode98753,semester908591,469872
crsCode991206,semester350779,420893
crsCode62466,semester113777,921398
crsCode374079,semester305218,805842
crsCode762643,semester280677,500553
crsCode458496,semester497507,118441
crsCode611594,semester357890,369247
crsCode135680,semester147729,595868
crsCode94209,semester953217,616654
crsCode843013,semester906463,634656
crsCode818721,semester117392,853520
crsCode599151,semester653126,563483
crsCode624688,semester200144,922373
crsCode78333,semester889728,915865
crsCode16600,semester313398,368180
crsCode410772,semester120027,248987
crsCode421339,semester146575,16245
crsCode60477,semester670173,478041
crsCode898896,semester712317,313268
crsCode863036,semester500699,926566
crsCode400068,semester182768,687417
crsCode711706,semester506066,838898
crsCode870076,semester469233,634442
crsCode560519,semester223154,61889
crsCode561069,semester775938,523705
crsCode956148,semester830814,754385
crsCode983501,semester160606,499002
crsCode94010,semester872537,160474
crsCode832265,semester977650,887448
crsCode986817,semester317610,268242
crsCode322759,semester931444,635277
crsCode992293,semester232963,513337
crsCode809826,semester191336,414144
crsCode709112,semester36434,235007
crsCode414435,semester864508,345104
crsCode716572,semester285099,626085
crsCode683324,semester328857,650202
crsCode435321,semester550065,743780
crsCode742803,semester362814,560231
crsCode602946,semester686708,423142
crsCode920761,semester752965,12284
crsCode158477,semester436174,741403
crsCode260775,semester665574,973639
crsCode986544,semester470221,229491
crsCode584313,semester843920,510535
crsCode189326,semester968165,302515
crsCode436714,semester943190,869275
crsCode858069,semester175547,868226
crsCode846061,semester7714,71915
crsCode398195,semester29226,23940
crsCode211587,semester829126,826423
crsCode167936,semester305891,203696
crsCode800158,semester744393,416164
crsCode205531,semester309328,490742
crsCode574516,semester761997,749096
crsCode884225,semester269712,497837
crsCode233763,semester562633,514075
crsCode647679,semester553260,712934
crsCode104691,semester244441,364871
crsCode257126,semester301565,376146
crsCode807438,semester26592,721359
crsCode247782,semester897763,825939
crsCode723593,semester846782,471525
crsCode29335,semester182765,928450
crsCode398333,semester951956,919988
crsCode843067,semester996362,993886
crsCode833041,semester205254,553381
crsCode46182,semester113348,328795
crsCode219149,semester233634,591098
crsCode848910,semester374910,650987
crsCode976523,semester927258,74221
crsCode544357,semester74806,495173
crsCode703475,semester32972,66636
crsCode321540,semester52418,398290
crsCode735416,semester295005,487575
crsCode823648,semester427490,557117
crsCode81406,semester949597,317868
crsCode351349,semester832624,940365
crsCode768331,semester16946,446300
crsCode776476,semester173046,22253
crsCode151240,semester491462,408985
crsCode20080,semester411957,851364
crsCode786,semester93039,213323
crsCode851207,semester434230,9670
crsCode626782,semester718941,93687
crsCode817272,semester777311,776909
crsCode316074,semester697707,385672
crsCode608270,semester241699,309422
crsCode207459,semester624762,354607
crsCode66589,semester673241,691766
crsCode882582,semester736360,862340
crsCode143958,semester559553,648494
crsCode931370,semester274936,585934
crsCode542517,semester432193,83978
crsCode409020,semester35237,324741
crsCode755264,semester160377,285826
crsCode972405,semester750670,796014
crsCode777394,semester86809,959218
crsCode974797,semester901770,634914
crsCode733748,semester139493,394923
crsCode927484,semester216464,280357
crsCode29850,semester351457,844841
crsCode659282,semester655288,803988
crsCode428747,semester536243,534186
crsCode560623,semester352335,352660
crsCode944034,semester281485,760483
crsCode46859,semester552117,42993
crsCode203826,semester863709,680973
crsCode20911,semester673923,607146
crsCode656353,semester151658,802618
crsCode788145,semester180806,686751
crsCode239089,semester463669,395986
crsCode503838,semester111428,675872
crsCode281314,semester873505,810411
crsCode604243,semester978804,857795
crsCode411033,semester389805,82845
crsCode305087,semester387099,226389
crsCode37117,semester313654,824295
crsCode703299,semester583439,267583
crsCode836185,semester597409,15866
crsCode5806,semester963835,557083
crsCode504460,semester272161,684407
crsCode260120,semester890894,38062
crsCode89889,semester673382,615422
crsCode10137,semester520226,764656
crsCode624323,semester593013,357636
crsCode613841,semester671027,592429
crsCode627646,semester828193,233188
crsCode841446,semester806755,36127
crsCode195409,semester422496,293709
crsCode579830,semester216930,42703
crsCode898094,semester9859,330629
crsCode44757,semester510465,380242
crsCode568775,semester228664,538366
crsCode316700,semester701953,163002
crsCode559074,semester384745,289019
crsCode618466,semester588192,561266
crsCode878598,semester483878,49717
crsCode794127,semester193727,68629
crsCode298370,semester909272,254027
crsCode629199,semester659677,786559
crsCode2506,semester387671,214210
crsCode716799,semester342377,628725
crsCode105586,semester97517,708294
crsCode67010,semester671572,209892
crsCode774417,semester991556,544756
crsCode577954,semester487572,373227
crsCode217702,semester722907,882266
crsCode257165,semester901625,720645
crsCode250689,semester238630,410988
crsCode851337,semester980072,133942
crsCode74773,semester940003,588612
crsCode397624,semester797981,316551
crsCode109930,semester466050,46052
crsCode554536,semester370816,319572
crsCode239607,semester647268,66636
crsCode936841,semester850459,683570
crsCode73576,semester841324,471686
crsCode123723,semester296191,99179
crsCode665512,semester44673,671756
crsCode401768,semester720825,321854
crsCode975321,semester597382,118181
crsCode377689,semester406255,638741
