crsCode245392,deptId35527,crsName988277,descr526335
crsCode49418,deptId363368,crsName110788,descr668077
crsCode980525,deptId222615,crsName414948,descr173592
crsCode958989,deptId422015,crsName669974,descr545861
crsCode670211,deptId450376,crsName265383,descr536583
crsCode187198,deptId67654,crsName272818,descr145810
crsCode221447,deptId635859,crsName695036,descr219754
crsCode466911,deptId451079,crsName479388,descr676461
crsCode921668,deptId859478,crsName299479,descr937081
crsCode874835,deptId163847,crsName464010,descr507643
crsCode9159,deptId879885,crsName45440,descr80469
crsCode730591,deptId609988,crsName247524,descr368363
crsCode440222,deptId132233,crsName516048,descr479499
crsCode686380,deptId616502,crsName487683,descr676726
crsCode62362,deptId872761,crsName68338,descr632783
crsCode56515,deptId67664,crsName381685,descr242335
crsCode466317,deptId646755,crsName70242,descr6147
crsCode786895,deptId834237,crsName551735,descr444787
crsCode299085,deptId350056,crsName873520,descr569519
crsCode220190,deptId596901,crsName141497,descr958664
crsCode438383,deptId738181,crsName150718,descr221896
crsCode783840,deptId338535,crsName343774,descr305407
crsCode865163,deptId542734,crsName421757,descr964651
crsCode429414,deptId834590,crsName696568,descr153091
crsCode485118,deptId968884,crsName32948,descr540448
crsCode589667,deptId251103,crsName858447,descr958920
crsCode29475,deptId931198,crsName822392,descr845465
crsCode982510,deptId112566,crsName490395,descr66895
crsCode317273,deptId865872,crsName713524,descr659122
crsCode70206,deptId712366,crsName782981,descr968543
crsCode869376,deptId433320,crsName85667,descr721840
crsCode890092,deptId763400,crsName596010,descr390283
crsCode197947,deptId314589,crsName545040,descr800452
crsCode862708,deptId854848,crsName365655,descr467312
crsCode351406,deptId523745,crsName544540,descr580679
crsCode541299,deptId414732,crsName168845,descr821109
crsCode64640,deptId15102,crsName907320,descr880765
crsCode200106,deptId709086,crsName569790,descr6474
crsCode923482,deptId802330,crsName573862,descr103060
crsCode401951,deptId300237,crsName574123,descr420134
crsCode997108,deptId43708,crsName194659,descr318116
crsCode309556,deptId859666,crsName604957,descr769233
crsCode87334,deptId269152,crsName837613,descr160017
crsCode201787,deptId726419,crsName463213,descr61962
crsCode890659,deptId160140,crsName741278,descr121671
crsCode276684,deptId613708,crsName741173,descr974976
crsCode267256,deptId330763,crsName829514,descr253105
crsCode627641,deptId281639,crsName958809,descr721958
crsCode560012,deptId533626,crsName170290,descr625368
crsCode472912,deptId736836,crsName663491,descr207473
crsCode140065,deptId557511,crsName49600,descr613868
crsCode529173,deptId226674,crsName68396,descr362072
crsCode637458,deptId306165,crsName248007,descr128379
crsCode874634,deptId241843,crsName633236,descr862099
crsCode189781,deptId610326,crsName224582,descr888760
crsCode864298,deptId272508,crsName536966,descr292573
crsCode371769,deptId256334,crsName530660,descr289141
crsCode418023,deptId629874,crsName61783,descr799346
crsCode656486,deptId453462,crsName376690,descr286760
crsCode889584,deptId277293,crsName22566,descr993105
crsCode37217,deptId260727,crsName534254,descr220329
crsCode94831,deptId65336,crsName792411,descr273018
crsCode362631,deptId522826,crsName833788,descr61042
crsCode301060,deptId687630,crsName518313,descr603055
crsCode347086,deptId930238,crsName986476,descr413149
crsCode118157,deptId466206,crsName753549,descr779063
crsCode236937,deptId411025,crsName668921,descr171497
crsCode878624,deptId25864,crsName934222,descr481494
crsCode735522,deptId777109,crsName617030,descr418677
crsCode914445,deptId697822,crsName747005,descr686550
crsCode609760,deptId540397,crsName196064,descr825283
crsCode18590,deptId79651,crsName401076,descr643074
crsCode595361,deptId721292,crsName68416,descr386166
crsCode961367,deptId281998,crsName437721,descr30372
crsCode963038,deptId68028,crsName935432,descr227604
crsCode507896,deptId830408,crsName304345,descr852238
crsCode815979,deptId66580,crsName256195,descr676931
crsCode773496,deptId67753,crsName534127,descr963982
crsCode852405,deptId876097,crsName286119,descr269135
crsCode862537,deptId492926,crsName901276,descr701943
crsCode294020,deptId366078,crsName822675,descr133923
crsCode764505,deptId17286,crsName803950,descr451423
crsCode655352,deptId411355,crsName741139,descr740491
crsCode70860,deptId281071,crsName81659,descr331867
crsCode888398,deptId761849,crsName49241,descr359864
crsCode996932,deptId713565,crsName565156,descr791620
crsCode506714,deptId870795,crsName526339,descr123706
crsCode930011,deptId752036,crsName958421,descr494388
crsCode652492,deptId894742,crsName900506,descr96967
crsCode35365,deptId164872,crsName613569,descr263305
crsCode268141,deptId722801,crsName207374,descr874739
crsCode754225,deptId576452,crsName655783,descr594081
crsCode687584,deptId31173,crsName307324,descr835638
crsCode492358,deptId607295,crsName262993,descr421596
crsCode732771,deptId933454,crsName502506,descr308905
crsCode417768,deptId99735,crsName82706,descr797981
crsCode257677,deptId55384,crsName848967,descr486984
crsCode544913,deptId269530,crsName135813,descr233032
crsCode104527,deptId432899,crsName456429,descr843184
crsCode187642,deptId669320,crsName506834,descr191749
crsCode506293,deptId68607,crsName905313,descr119202
crsCode243218,deptId862930,crsName990890,descr714363
crsCode727780,deptId743952,crsName216335,descr30910
crsCode632450,deptId449437,crsName909448,descr213269
crsCode320731,deptId887370,crsName344720,descr687304
crsCode755185,deptId248255,crsName230191,descr807488
crsCode881332,deptId206293,crsName45605,descr270119
crsCode255292,deptId185216,crsName907376,descr466154
crsCode687841,deptId251242,crsName560250,descr79840
crsCode659386,deptId587675,crsName851171,descr930372
crsCode288881,deptId689171,crsName74534,descr428318
crsCode813504,deptId438074,crsName382442,descr239361
crsCode723594,deptId897966,crsName629031,descr252013
crsCode302552,deptId240700,crsName6131,descr161812
crsCode450798,deptId33195,crsName975977,descr72186
crsCode427530,deptId306673,crsName829876,descr773429
crsCode567352,deptId803401,crsName149245,descr249044
crsCode108757,deptId101596,crsName513903,descr339804
crsCode289310,deptId45276,crsName447395,descr639598
crsCode601779,deptId413616,crsName824429,descr374084
crsCode319662,deptId518729,crsName885826,descr376282
crsCode369370,deptId149844,crsName710533,descr224169
crsCode339282,deptId970632,crsName657964,descr147854
crsCode805368,deptId717727,crsName808403,descr24714
crsCode858190,deptId964321,crsName841309,descr159842
crsCode437044,deptId816539,crsName758851,descr712295
crsCode620414,deptId229743,crsName800379,descr968272
crsCode837169,deptId419205,crsName571077,descr274883
crsCode714075,deptId34399,crsName820948,descr252723
crsCode914764,deptId196491,crsName290712,descr549538
crsCode40949,deptId471537,crsName902564,descr2824
crsCode135963,deptId612172,crsName71233,descr641612
crsCode421623,deptId81014,crsName752270,descr384559
crsCode570477,deptId901659,crsName851154,descr395784
crsCode432551,deptId963087,crsName656864,descr502121
crsCode583694,deptId144636,crsName426662,descr297121
crsCode265445,deptId824244,crsName602706,descr382619
crsCode408257,deptId262117,crsName538080,descr169892
crsCode710185,deptId200106,crsName385733,descr733066
crsCode155398,deptId827518,crsName980529,descr407135
crsCode194246,deptId498955,crsName479045,descr940509
crsCode623060,deptId640929,crsName48529,descr471588
crsCode874540,deptId16706,crsName872264,descr346462
crsCode320093,deptId129177,crsName814083,descr60419
crsCode985439,deptId690379,crsName199854,descr387640
crsCode971598,deptId114727,crsName521683,descr293395
crsCode347395,deptId114871,crsName654785,descr460153
crsCode255309,deptId944568,crsName69976,descr19369
crsCode786065,deptId698085,crsName706036,descr975889
crsCode184827,deptId126319,crsName138420,descr400478
crsCode132000,deptId255946,crsName935526,descr180625
crsCode455986,deptId160673,crsName681169,descr72268
crsCode692511,deptId851370,crsName884638,descr711021
crsCode990726,deptId70227,crsName504355,descr496337
crsCode63382,deptId5339,crsName124301,descr26106
crsCode607621,deptId963646,crsName546090,descr187787
crsCode334442,deptId644873,crsName76433,descr438064
crsCode951161,deptId159307,crsName524910,descr712282
crsCode415192,deptId301996,crsName32942,descr75688
crsCode46242,deptId409623,crsName35907,descr150753
crsCode96183,deptId539155,crsName165972,descr884638
crsCode5117,deptId955056,crsName763205,descr313157
crsCode902520,deptId165532,crsName130398,descr271343
crsCode547714,deptId659029,crsName551002,descr432299
crsCode126823,deptId36856,crsName651982,descr793116
crsCode114847,deptId873593,crsName345588,descr866365
crsCode409256,deptId38060,crsName943124,descr602693
crsCode249152,deptId14271,crsName368782,descr35366
crsCode168188,deptId392074,crsName18502,descr38383
crsCode714440,deptId471615,crsName245548,descr221073
crsCode548284,deptId717308,crsName843687,descr924990
crsCode415703,deptId313792,crsName372573,descr875885
crsCode734042,deptId730553,crsName735777,descr407675
crsCode164611,deptId598843,crsName40058,descr443051
crsCode412325,deptId217997,crsName570380,descr104014
crsCode564576,deptId309470,crsName122278,descr796926
crsCode862403,deptId804053,crsName410983,descr73540
crsCode844346,deptId930374,crsName809037,descr571865
crsCode751093,deptId841664,crsName371420,descr241802
crsCode270616,deptId132867,crsName350567,descr772660
crsCode75928,deptId61839,crsName218109,descr367535
crsCode348281,deptId92823,crsName660979,descr571335
crsCode132257,deptId370196,crsName14923,descr386022
crsCode717783,deptId663159,crsName531134,descr919245
crsCode121630,deptId618934,crsName679595,descr692929
crsCode318888,deptId352072,crsName199132,descr434626
crsCode56761,deptId921451,crsName783729,descr669686
crsCode251993,deptId200034,crsName442731,descr480485
crsCode579253,deptId284285,crsName187223,descr89373
crsCode91475,deptId818320,crsName473236,descr269302
crsCode171248,deptId352966,crsName765123,descr509488
crsCode388665,deptId538382,crsName542475,descr663544
crsCode265890,deptId297331,crsName716934,descr382474
crsCode586405,deptId518345,crsName447244,descr352944
crsCode224538,deptId846787,crsName34714,descr682088
crsCode723183,deptId949602,crsName159902,descr750755
crsCode39045,deptId932680,crsName292065,descr238442
crsCode15528,deptId170219,crsName779281,descr955420
crsCode554600,deptId721508,crsName720938,descr484946
crsCode135704,deptId293735,crsName139393,descr104611
crsCode216611,deptId944973,crsName391469,descr798595
crsCode186630,deptId712589,crsName915026,descr45766
crsCode592941,deptId395402,crsName651019,descr771779
crsCode316782,deptId312838,crsName873587,descr848275
crsCode219420,deptId886260,crsName173713,descr988409
crsCode9033,deptId329130,crsName679774,descr872539
crsCode496412,deptId648309,crsName45043,descr98478
crsCode67210,deptId562183,crsName228051,descr933361
crsCode553268,deptId780875,crsName429843,descr303248
crsCode275037,deptId540057,crsName366882,descr473640
crsCode4359,deptId259333,crsName668089,descr93162
crsCode180009,deptId215570,crsName525280,descr119129
crsCode706830,deptId259012,crsName197849,descr136237
crsCode865932,deptId385299,crsName413229,descr650074
crsCode307552,deptId818619,crsName394194,descr642474
crsCode674595,deptId433713,crsName346486,descr512903
crsCode340523,deptId466992,crsName595051,descr94101
crsCode264513,deptId954544,crsName303087,descr397692
crsCode161082,deptId499384,crsName203094,descr684227
crsCode449268,deptId914059,crsName61078,descr323223
crsCode888367,deptId506046,crsName837679,descr461100
crsCode428165,deptId219881,crsName212725,descr360635
crsCode344327,deptId715836,crsName174524,descr325865
crsCode92790,deptId732713,crsName518686,descr668296
crsCode918619,deptId844991,crsName484075,descr227638
crsCode31811,deptId331607,crsName550062,descr787619
crsCode154587,deptId325799,crsName504472,descr918769
crsCode597604,deptId67571,crsName333452,descr898484
crsCode149778,deptId906084,crsName194374,descr36440
crsCode327559,deptId140145,crsName290664,descr165794
crsCode262951,deptId431034,crsName882723,descr393103
crsCode908247,deptId550131,crsName479422,descr631704
crsCode366167,deptId116285,crsName432070,descr688343
crsCode953913,deptId199312,crsName202451,descr238787
crsCode877182,deptId757653,crsName56370,descr505560
crsCode174860,deptId230993,crsName793716,descr506066
crsCode329357,deptId710971,crsName880530,descr720663
crsCode232294,deptId788398,crsName144379,descr972660
crsCode314706,deptId960505,crsName732797,descr667904
crsCode263259,deptId354004,crsName848139,descr786653
crsCode442549,deptId912814,crsName36017,descr670940
crsCode25527,deptId80929,crsName116689,descr205632
crsCode57846,deptId59399,crsName577944,descr136027
crsCode355328,deptId84134,crsName586243,descr958165
crsCode907890,deptId671302,crsName877640,descr84620
crsCode241655,deptId706724,crsName120610,descr614165
crsCode783389,deptId412991,crsName237884,descr223967
crsCode351253,deptId420175,crsName418873,descr665784
crsCode751751,deptId262037,crsName621406,descr686698
crsCode675664,deptId446094,crsName756381,descr695101
crsCode180441,deptId56129,crsName593919,descr391456
crsCode459861,deptId433912,crsName851628,descr74018
crsCode774614,deptId712715,crsName723866,descr615835
crsCode170893,deptId240855,crsName915280,descr654632
crsCode143324,deptId221262,crsName44950,descr349650
crsCode332314,deptId874088,crsName784763,descr616912
crsCode869474,deptId926328,crsName361091,descr719267
crsCode312536,deptId839321,crsName392939,descr423583
crsCode607866,deptId775047,crsName96217,descr586122
crsCode220062,deptId665802,crsName111461,descr304029
crsCode376398,deptId635468,crsName421118,descr294119
crsCode115196,deptId197964,crsName652282,descr686353
crsCode261540,deptId747051,crsName822654,descr835836
crsCode868605,deptId921956,crsName464134,descr722566
crsCode142619,deptId218329,crsName886226,descr237292
crsCode953060,deptId567944,crsName337902,descr368458
crsCode588588,deptId998364,crsName515228,descr451709
crsCode500592,deptId320992,crsName280287,descr765737
crsCode861164,deptId252110,crsName894439,descr927574
crsCode805657,deptId131014,crsName413908,descr87925
crsCode902279,deptId537498,crsName853032,descr394241
crsCode80018,deptId242054,crsName557390,descr35009
crsCode419332,deptId125309,crsName680193,descr158442
crsCode646087,deptId18334,crsName948763,descr201376
crsCode887365,deptId495237,crsName396603,descr823069
crsCode312606,deptId671870,crsName628369,descr47915
